unit_candidate_id	source_id	source_row	release_title	product_title	release_url	artist_name	candidate_title	review_class	review_detail	existing_recording_id	existing_song_id	matched_performer_id	matched_group_id	resolved_release_id	source_tracklist_status	source_extract_method	candidate_title_clean	extracted_artist_name	split_status	recovered_match_type	recovered_performer_id	recovered_group_id	recovered_entity_name	recovery_status
UNIT0113-01-001	SRC0002	1	USB - Colección Música Colombiana	USB - Colección Música Colombiana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-canciones-musica-colombiana/	Varios Intérpretes	Yo Tambien TuveVeinteAños	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority;short_description_only_source						complete_or_exceeds_track_count	short_description	Yo Tambien TuveVeinteAños		no_split	none				not_recovered
UNIT0113-04-001	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	El Carretero – Guillermo Portabales	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	El Carretero	Guillermo Portabales	split	none				split_only
UNIT0113-04-002	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	Malao de Caña – La Sonora Matancera	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	Malao de Caña	La Sonora Matancera	split	none				split_only
UNIT0113-04-003	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	El Que Siembra Su Maíz – Orquesta de Bebo Valdés	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	El Que Siembra Su Maíz	Orquesta de Bebo Valdés	split	group		GRP0269	Orquesta de Bebo Valdés	recovered_entity
UNIT0113-04-004	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	A San Lázaro (Babalú) – Celina y Reutilio	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	A San Lázaro (Babalú)	Celina y Reutilio	split	none				split_only
UNIT0113-04-005	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	Lupita – Fruko y Orquesta	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	Lupita	Fruko y Orquesta	split	group		GRP0270	Fruko y Orquesta	recovered_entity
UNIT0113-04-006	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	Yo Tengo Pena – Los Compadres	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	Yo Tengo Pena	Los Compadres	split	group		GRP0271	Los Compadres	recovered_entity
UNIT0113-04-007	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	Mira Que Eres LInda – Roberto Ledesma	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	Mira Que Eres LInda	Roberto Ledesma	split	none				split_only
UNIT0113-04-008	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	Alegre Petición – Trío Matamoros	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	Alegre Petición	Trío Matamoros	split	group		GRP0004	Trío Matamoros	recovered_entity
UNIT0113-04-009	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	Nuevamente – Orlando Contreras	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	Nuevamente	Orlando Contreras	split	none				split_only
UNIT0113-04-010	SRC0002	4	USB - Colección 100 Exitos de Música Cubana	USB - Colección 100 Exitos de Música Cubana	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-de-musica-cubana/	Varios Artistas	Adiós Compay Gato – Los Guaracheros de Oriente	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000012	partial_10_of_15	description_tab	Adiós Compay Gato	Los Guaracheros de Oriente	split	group		GRP0272	Los Guaracheros de Oriente	recovered_entity
UNIT0113-05-003	SRC0002	5	USB - Que Viva Diciembre	USB - Que Viva Diciembre	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-que-viva-diciembre/	Varios Artistas	03 Amor Serrano Demo	performer_conflict	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority;short_description_only_source						complete_or_exceeds_track_count	short_description	03 Amor Serrano Demo		no_split	none				not_recovered
UNIT0113-08-001	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Festival en Guararé – Los Corraleros de Majagual	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Festival en Guararé	Los Corraleros de Majagual	split	group		GRP0088	Los Corraleros De Majagual	recovered_entity
UNIT0113-08-002	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Playas Marinas – Calixto Ochoa y Su Conjunto	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Playas Marinas	Calixto Ochoa y Su Conjunto	split	group		GRP0265	Calixto Ochoa y Su Conjunto	recovered_entity
UNIT0113-08-003	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Te Llevaré – Lisandro Meza y Su Conjunto	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Te Llevaré	Lisandro Meza y Su Conjunto	split	group		GRP0266	Lisandro Meza y Su Conjunto	recovered_entity
UNIT0113-08-004	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Celos de Amor – Armando Hernández con el Combo Caribe	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Celos de Amor	Armando Hernández con el Combo Caribe	split	group		GRP0267	Armando Hernández con el Combo Caribe	recovered_entity
UNIT0113-08-005	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Esta Noche es Mía – Alfredo Gutiérrez y Su Conjunto	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Esta Noche es Mía	Alfredo Gutiérrez y Su Conjunto	split	group		GRP0268	Alfredo Gutiérrez y Su Conjunto	recovered_entity
UNIT0113-08-006	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Mata E Caña – Calixto Ochoa y Su Conjunto	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Mata E Caña	Calixto Ochoa y Su Conjunto	split	group		GRP0265	Calixto Ochoa y Su Conjunto	recovered_entity
UNIT0113-08-007	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Entre Rejas – Lisandro Meza y Su Conjunto	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Entre Rejas	Lisandro Meza y Su Conjunto	split	group		GRP0266	Lisandro Meza y Su Conjunto	recovered_entity
UNIT0113-08-008	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	La Zenaida – Armando Hernández con el Combo Caribe	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	La Zenaida	Armando Hernández con el Combo Caribe	split	group		GRP0267	Armando Hernández con el Combo Caribe	recovered_entity
UNIT0113-08-009	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Dos Mujeres – Alfredo Gutiérrez y Su Conjunto	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Dos Mujeres	Alfredo Gutiérrez y Su Conjunto	split	group		GRP0268	Alfredo Gutiérrez y Su Conjunto	recovered_entity
UNIT0113-08-010	SRC0002	8	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	USB - Colección 100 Exitos | Cuatro Grandes de la Música Tropical	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-exitos-cuatro-grandes-de-la-musica-tropical/	Varios Artistas	Los Sabanales – Los Corraleros de Majagual	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000008	partial_10_of_15	description_tab	Los Sabanales	Los Corraleros de Majagual	split	group		GRP0088	Los Corraleros De Majagual	recovered_entity
UNIT0113-09-001	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	La Sombra de Tu Sonrisa - Pacho Galán y Su Orquesta	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	La Sombra de Tu Sonrisa	Pacho Galán y Su Orquesta	split	none				split_only
UNIT0113-09-002	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	Santo Domingo - Los Cumbiamberos de Pacheco	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	Santo Domingo	Los Cumbiamberos de Pacheco	split	group		GRP0273	Los Cumbiamberos de Pacheco	recovered_entity
UNIT0113-09-003	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	El Toro Miura - Los Corraleros de Majagual	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	El Toro Miura	Los Corraleros de Majagual	split	group		GRP0088	Los Corraleros De Majagual	recovered_entity
UNIT0113-09-004	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	Cumbia en Do Menor - Lito Barrientos y Su Orquesta	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	Cumbia en Do Menor	Lito Barrientos y Su Orquesta	split	none				split_only
UNIT0113-09-005	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	El Tirabuzón - Clímaco Sarmiento y Su Orquesta	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	El Tirabuzón	Clímaco Sarmiento y Su Orquesta	split	none				split_only
UNIT0113-09-006	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	La Morena Encarnación - Los Corraleros de Majagual	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	La Morena Encarnación	Los Corraleros de Majagual	split	group		GRP0088	Los Corraleros De Majagual	recovered_entity
UNIT0113-09-007	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	La Ñeca - Pedro Laza y Sus Pelayeros	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	La Ñeca	Pedro Laza y Sus Pelayeros	split	none				split_only
UNIT0113-09-008	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	Cumbia Cienaguera - Conjunto Típico Vallenato	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	Cumbia Cienaguera	Conjunto Típico Vallenato	split	group		GRP0274	Conjunto Típico Vallenato	recovered_entity
UNIT0113-09-009	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	En la Madrugá - Pacho Galán y Su Orquesta	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	En la Madrugá	Pacho Galán y Su Orquesta	split	none				split_only
UNIT0113-09-010	SRC0002	9	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	USB - Colección 100 Cumbias, Porros y Gaitas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/usb-coleccion-100-cumbias-porros-y-gaitas-del-siglo/	Varios Artistas	Cumbia Sampuesana - Conjunto Típico Vallenato	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000014	partial_10_of_15	description_tab	Cumbia Sampuesana	Conjunto Típico Vallenato	split	group		GRP0274	Conjunto Típico Vallenato	recovered_entity
UNIT0113-11-001	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	Echele Agua a la Sopa - Los Alegres Parranderos	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000016	partial_10_of_15	description_tab	Echele Agua a la Sopa	Los Alegres Parranderos	split	group		GRP0275	Los Alegres Parranderos	recovered_entity
UNIT0113-11-002	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	El Enredo - Joaquín Bedoya y Su Conjunto	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000016	partial_10_of_15	description_tab	El Enredo	Joaquín Bedoya y Su Conjunto	split	none				split_only
UNIT0113-11-003	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	El Duende Alegre - Los Alegres Parranderos	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000016	partial_10_of_15	description_tab	El Duende Alegre	Los Alegres Parranderos	split	group		GRP0275	Los Alegres Parranderos	recovered_entity
UNIT0113-11-004	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	La Encomienda - Agustín Bedoya y Su Conjunto	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000016	partial_10_of_15	description_tab	La Encomienda	Agustín Bedoya y Su Conjunto	split	none				split_only
UNIT0113-11-005	SRC0002	11	USB - Colección 100 Parranderas del Siglo	USB - Colección 100 Parranderas del Siglo	https://tiendadiscosfuentes.com/productos/musica-memoria-usb/colecciones-usb/coleccion-100-parranderas-del-siglo/	Varios Artistas	La Dulce Toma - Los Alegres Parranderos	performer_conflict	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority					REL000016	partial_10_of_15	description_tab	La Dulce Toma	Los Alegres Parranderos	split	group		GRP0275	Los Alegres Parranderos	recovered_entity
